ID	X	Y	func	noise	original_trajectory
106737	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	217.752159433,197.136102731,171.420910253,155.950503515,140.534160687,128.96067137,124.348897702,114.010604647,109.345293954,101.667222267,91.7607303447,90.8370541517,88.989398485,81.309523228,83.1528014632,83.8031564294,77.7971565777,74.4440102623,75.4207697252,77.6899139819	exponential	0.08	88000
106047	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	208.051692881,189.721230468,165.060643472,144.818225429,133.68805642,118.178343048,115.588029715,101.507651323,95.785055698,91.8492610307,82.2459364115,82.4547355947,76.9363210014,76.0977717931,71.4348741399,72.957863972,66.9938097636,67.2746519258,66.6272198065,67.4450145412	exponential	0.08	88000
104907	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	46.8909082589,19.0754902561,2.28760441403,-21.5169552552,-32.8246388967,-44.3141917965,-51.5359478513,-60.0076327819,-69.3801226112,-77.6659529341,-81.5343500521,-82.9331317964,-89.607822827,-93.5197760418,-94.3653421923,-90.9044347073,-99.6500125485,-100.874120399,-100.99503142,-100.237954428	exponential	0.08	88000
104197	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	154.441136167,136.3838624,115.315809007,92.2156420336,81.3453552794,68.0221129547,57.8776735674,47.8029464133,40.994708982,34.9650236631,33.5389631747,32.3383073756,21.9714951169,19.1543002152,22.1089868395,14.207566045,14.6734871338,19.6440010041,11.1242988325,15.1625190203	exponential	0.08	88000
105349	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	79.2965488314,51.5952621722,30.022251557,13.9610073689,-0.383841916019,-12.8879057423,-28.3373960141,-29.0435037255,-43.3837765535,-48.9030698672,-46.8027558684,-56.0736366189,-62.0271940666,-63.9606539134,-64.5228399509,-66.4353371329,-70.2723951523,-64.0377547867,-68.4366489867,-66.1513702085	exponential	0.08	88000
104992	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	275.45842174,258.314429518,237.517480842,215.05439273,205.8848597,189.313740424,178.982237792,168.728036383,165.382631546,154.311805699,154.769349984,150.992776606,148.56726407,145.792259658,141.436710971,140.813521275,138.397629033,136.169505836,132.166587744,136.827763758	exponential	0.08	88000
105781	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	194.300173851,169.262536524,146.068868979,127.061405551,114.829831097,99.5273855294,91.9105972863,85.9813241303,80.2080640556,70.7824517515,66.7241877681,57.2582786468,55.8154033524,55.3697162856,53.8592360603,52.6550429374,48.569349143,48.0342015857,49.9487294569,48.7374021532	exponential	0.08	88000
106761	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	267.219805671,241.47603885,221.460978329,207.902466214,189.35076085,175.943717162,169.482033551,159.394678718,150.228555054,144.087949407,145.385615552,135.716740062,134.766233912,131.069172088,126.573100262,124.253997335,130.140742829,121.900104519,119.989759051,124.375327856	exponential	0.08	88000
104975	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	254.13970535,233.406180838,212.296799366,189.838656744,181.135087169,164.352742816,152.089195084,145.081412838,136.642581615,133.36161869,127.585441311,122.144966728,124.476980022,116.319938933,117.919179462,112.907004659,110.111186804,107.357924402,113.535927353,108.646346807	exponential	0.08	88000
105104	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	107.708904078,82.9862032248,63.59242581,49.6857759292,30.1776894527,21.719802601,13.4068876778,6.74548453365,-5.18920170677,-5.5940929188,-14.8064860271,-19.4064965478,-18.4039462252,-21.4576630543,-28.7341808612,-30.9359943209,-26.8228296812,-32.8930134762,-36.8327500057,-35.3571966799	exponential	0.08	88000
