ID	X	Y	func	noise	original_trajectory,,
694200	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-11.207682768615868,-10.627419826637123,-11.248954784986099,-11.086200672204345,-10.332204182391326,-11.124360881843918,-10.690561671373743,-10.873857644155429,-10.87987740989579,-10.837898596977691,-11.141580402190794,-10.501329353681319,-11.244560974593112,-11.099499421913375,-11.314349001103412,-11.066814831587102,-10.92548564247772,-10.429566570384058,-10.95416189883693,-11.220321442931098	flat	0.04	694200,,
694201	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-3.147056451804506,-3.8710769206949536,-3.9209041597261347,-3.743997493869588,-3.8928175044747833,-3.072969848233798,-3.460738134601603,-3.7705817727652278,-3.1682609270147455,-3.370556592581875,-3.4377630621214523,-3.9415568361448643,-3.275161231877685,-3.8304737105879765,-3.1161816028947555,-3.5214720819931866,-3.392975408527465,-3.5326325114952746,-3.4201047827335804,-3.121470774555159	flat	0.04	694201,,
694202	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	92.13490153740223,92.72928646786839,92.74128737534966,92.98990301872624,92.8830690991625,92.5421535640676,92.23524046639153,92.18760631133783,92.56732944993041,92.54834193073086,92.10862541482857,92.94298022680348,92.54596105069193,92.74043412363113,92.25761586039172,92.28162062346642,92.04893798185792,92.38127077190371,92.30464715136807,92.46168760892641	flat	0.04	694202,,
694203	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-63.973586545281066,-64.20437557173899,-63.705859212394806,-63.393227748184586,-64.16863953313388,-63.60223858321807,-64.0701012882743,-64.35780945339323,-63.60442184265796,-64.02820180965938,-64.20038799439979,-63.93412233999084,-64.13863665864758,-63.95970700712846,-63.92364418521025,-63.95182229452351,-63.78075125765946,-64.08143645456613,-64.27566380778701,-64.2855499285324	flat	0.04	694203,,
694204	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	39.981359857832174,40.76656993739729,40.31697048013413,39.9762207748486,40.43353139416311,40.0174939718815,40.74264964092738,40.16907096794415,40.48746058111173,39.94835131289855,40.12756216242696,40.15366558731765,40.1943999698578,40.47506180351199,40.327783902086274,39.88808380923108,40.44638775889348,40.71284852006853,40.69880398453479,40.63822369462633	flat	0.04	694204,,
694205	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-62.36502708779576,-62.894994890333635,-63.25426413805461,-62.7306136138949,-62.839139670196566,-62.86323375955954,-63.18288086730051,-63.215478148942296,-62.75535465494415,-62.883795276822305,-63.21103469782328,-62.89704139151486,-62.6101221908492,-62.62018783016763,-62.86512918177837,-62.942912576378916,-62.97595870012213,-63.111662607026595,-63.13976143538018,-62.89028294462712	flat	0.04	694205,,
694206	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	75.58522399885489,74.99451416436253,75.33704378361264,75.40557563189947,75.06544964850264,75.94258554655997,75.72977951132019,75.47595364005363,75.67916410028695,75.17312000868209,75.20196640653043,75.49918301605956,75.71806349209716,75.62108720035094,74.97853303578086,75.58687953150093,75.88347020626493,75.7174003998393,75.902256481457,75.9565737952945	flat	0.04	694206,,
694207	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-76.26809615889391,-75.94235486548396,-75.87960982026611,-75.94582761726856,-76.36705411599183,-76.38576861649189,-75.85505978971149,-76.33090289474646,-75.79084657630654,-76.03548367626863,-76.57923367425441,-76.2021658564085,-76.30910859160072,-76.1021015870211,-75.76739058648201,-76.48298772124092,-76.2906257553786,-76.30421599058803,-75.7670784244847,-76.16360231757646	flat	0.04	694207,,
694208	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	68.0009898733465,68.08921971890764,67.61054116009714,68.23927693127797,67.92293790645657,67.49629102790551,67.57800915807242,67.91383208484194,68.28312546765255,68.40584577940307,68.19651911988511,68.04053236826549,68.24155562661957,68.40382313710148,67.68899983893023,68.24191555047845,67.68349089634617,68.41238706882157,68.04817503073906,67.65934849928313	flat	0.04	694208,,
694209	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	24.602520462691395,24.378128923293946,24.95659986206914,24.67003790661344,24.339162049860644,24.641352642480516,24.249251141401277,24.255147875184306,24.22766126772641,24.314410754582767,24.711663710205926,24.572067153694935,24.188455322417013,25.056088473238326,24.165335652329397,24.335009413198204,24.408625473350423,24.238907622396397,24.604326961067585,24.814450185478595	flat	0.04	694209,,
694210	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-79.93165189129209,-79.67293571367968,-79.88588927339562,-80.21970097536915,-80.5017731053453,-79.6179852880775,-79.67889593641928,-79.8849532012724,-80.17322844920095,-79.70961383402093,-79.72329600089141,-79.81366217512571,-79.93902353586981,-80.22032795859933,-80.2430971702168,-80.18201365853264,-80.2128081355387,-80.01895165942726,-80.42625888430354,-79.8170038491027	flat	0.04	694210,,
694211	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-67.94577253179743,-68.69284749516706,-68.11203586249918,-68.77673683568858,-68.30596057678076,-68.75966838630653,-67.91419411144498,-68.50407189635331,-68.64252691502146,-67.89364148961079,-68.78471282941874,-68.05321972777259,-68.66383566039895,-68.6708055590666,-68.20050178282992,-68.54575519858457,-68.59906990693179,-68.34012665462504,-68.73076742133921,-68.12159374468287	flat	0.04	694211,,
694212	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	86.0467719995034,86.03939105530506,85.99511675184077,85.9561273910345,86.26245391116373,86.5176606626164,86.27042210245149,86.4905790008919,86.1089099490135,86.63756871571967,86.25860206059781,86.50934445841213,86.5602423664341,86.1938710140939,86.38640364379916,86.53289097117222,86.69190898755367,86.55744576485648,86.60275435454481,86.00872777352117	flat	0.04	694212,,
694213	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-76.40582334527855,-75.9327522782098,-76.37200371184937,-75.96758332454243,-76.61727603800242,-76.68914224458155,-76.37918082830832,-76.13822471472191,-76.07989810399657,-76.25787839053662,-76.78265702069403,-76.51201902673787,-76.87224645686199,-76.53467741467593,-75.95965337304231,-76.55919360624117,-76.20621539741896,-76.28396570913378,-76.76363782213019,-76.21679068118785	flat	0.04	694213,,
694214	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	19.5167576525976,19.336149970697672,19.410225126327084,19.131813351877433,19.146461901396872,19.445837805221544,18.93984250756798,19.069891374313617,19.556905236766916,19.283901179214233,18.935832604170024,19.55309539634426,18.67258456578898,18.886756530612814,18.668420518733853,19.411894300696904,19.214142884871613,19.044267894974645,19.144138209257434,19.501529562514236	flat	0.04	694214,,
694215	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	2.3307262966948974,1.73880934280833,1.841238334400363,2.412211555093662,2.5934258121040674,2.014199008392225,1.7326605799703447,1.9334402115881506,2.0617122686908473,2.067659466292146,2.2633314556059636,2.0027689177049632,2.3491313860117735,2.488442483639065,2.4857358139947223,2.4438214225773276,2.285959628214319,1.9617098978980012,2.544128194972372,1.9905805256673368	flat	0.04	694215,,
694216	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	65.60347906128382,66.41495553097934,65.95424631377163,65.65034008718945,66.48779706111658,65.62260101495046,66.23399771800112,66.18310172230551,65.87695525526141,66.08880703172355,65.71793341959126,66.03900694116574,66.10601079267292,66.29851561870035,66.01988773755549,65.54871656116745,66.06399326571953,66.18140954495665,65.82646190670079,65.66190390162731	flat	0.04	694216,,
694217	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-61.73859015539702,-61.05456593191131,-61.562813279447894,-61.46003220899243,-60.79532580038716,-61.03695543206056,-61.03542512689671,-61.1976291787415,-61.13273115166818,-61.76421639785952,-60.960245388280775,-61.4452147520046,-60.91802068563531,-61.35952028846749,-60.8612134724684,-61.77483791369811,-60.7918858933116,-61.679158109,-61.26274792038061,-61.2922805876877	flat	0.04	694217,,
694218	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-76.45898225335372,-76.89235737728639,-76.30720137221947,-76.18621519542481,-76.17798472142393,-76.25982914957679,-76.02805479839631,-76.52952829641569,-76.91713995130176,-76.556069840933,-76.30152355199502,-75.97365761611269,-76.68153894950288,-76.19506187726992,-76.65108668453229,-76.80535613211342,-76.91176365066042,-76.13719807700778,-76.6569024346267,-76.6584353527331	flat	0.04	694218,,
694219	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-4.05949523979247,-4.067923867356034,-4.553287177035655,-4.652665523497773,-3.99079714974828,-3.771005470765595,-3.8257063572007537,-3.7724275022970035,-4.608540856245726,-3.9376050696724256,-4.5253007760524975,-3.8555545797500885,-4.328700851302487,-3.8691758059737493,-3.93740483629467,-4.213752606802055,-4.265110557111794,-4.300387239103828,-4.150303391299443,-4.399022049431043	flat	0.04	694219,,
694220	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	25.097569615306806,25.67472262350362,25.487931565759787,25.037893090225896,25.116371888171308,25.097228488240976,25.60059776783173,25.474913639213522,25.07727702296691,25.565410113447086,25.440747692891595,25.143107721642856,25.321588522949888,25.871415514753302,25.017111503652977,25.113045207503983,25.471328000697934,25.71820082677154,25.800233735558372,25.27608609931938	flat	0.04	694220,,
