ID	X	Y	func	noise	original_trajectory,,
780600	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	53.01129677686598,44.217598655168814,45.53600069049686,50.88095440094526,3.7208362064990164,-5.174066356689024,-10.929022871779582,-14.620134881435247,-8.969423314604459,-12.495069553017192,-4.319688976852874,-3.858251659234099,-8.359663096939776,-13.754729952201888,-8.066687513523581,-6.416726621777189,-6.06075442983182,-6.860702188607705,-7.501421072470142,-13.828692161709588	exponential	0.2	780600,,
780601	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	124.14927826457705,116.89382298112497,109.80255886357834,111.88861433914735,44.09063451908578,20.416394232367825,30.0817375525154,21.96243664717078,13.965009081725833,23.098496550185068,17.137113982613354,28.684440267540637,28.215384208895497,20.247734698021176,22.86927991243438,23.945551259013037,26.116614517042223,29.564464132461655,10.436483402753206,17.154902924690422	exponential	0.2	780601,,
780602	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-55.63766502445261,-21.61184491634674,-18.95190322166194,-16.097046818581397,-17.70127594359295,-15.397017938029412,-17.112870179366055,-17.908288487050488,-16.01012237377669,-14.810966431416489,-14.59825025718972,-16.391157776339224,-18.080445142482407,-18.179776805314773,-15.753499901515744,-16.210747988367125,-15.635091543975307,-15.902310264903795,-17.138574147829623,-16.364640914098075	exponential	0.2	780602,,
780603	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	55.62335086331352,57.41986893628297,26.05962366419396,24.09543570663709,19.088777734198928,23.00285006373867,22.490814848209393,21.252364492096337,22.46957964203586,20.012484519818216,22.14581545677397,21.950504256252305,20.398458925130125,20.144294162108682,21.4482167258138,19.80064823768117,18.005749318694697,21.675085918211447,19.004973776411184,20.237247173607933	exponential	0.2	780603,,
780604	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-52.023397419170536,-20.66890938726103,-10.059421183492487,2.0030029897730497,6.099067840323965,10.992834816884601,16.897143719041924,17.595120170941215,13.994856500128426,14.944150832797918,16.180705396953034,16.78133707688297,15.471906060726226,17.469023924296412,15.591810022335814,16.779787864418033,15.370634716145652,14.521166858368028,12.797478543313382,19.168294268614712	exponential	0.2	780604,,
780605	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	59.921682577661386,60.738133009684944,63.517721752098375,64.82063789111044,58.943478139813585,56.3535645789541,31.841061458807772,20.678247862839246,18.412780865919125,24.64118565872451,18.47906327826554,23.959135693330282,20.704814488617142,25.947784919940613,25.174012108233036,17.97353579224835,19.159767089391796,26.028270805980437,22.989150711608506,21.24807863038704	exponential	0.2	780605,,
780606	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	101.67825787751204,103.47278110998738,111.11178077340898,107.47933999487046,50.16184187225886,42.03428155828612,36.80543038398,44.67201295794548,45.214006347107095,36.56305076795849,42.15277565805347,45.33475873572292,36.86792787888841,36.37482616782657,43.10306024884787,43.945609618868616,47.92073993407545,38.057751271537946,44.13380120851648,39.40353325300086	exponential	0.2	780606,,
780607	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	3.4455760011149756,-25.35667492662256,-25.70561264970104,-26.65264748941956,-29.157656044839456,-27.47035698623013,-29.1537038061808,-30.019194033510146,-27.80976675453162,-31.097264108147773,-27.36532004524594,-26.46402234063507,-29.97037804301648,-26.658621194890863,-30.99587095414463,-27.07204607634913,-30.002111058526918,-26.524097973462858,-29.237566279217976,-26.74733505843044	exponential	0.2	780607,,
780608	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-140.08968916778852,-130.16053455054268,-130.2863420799923,-138.17189160476732,-144.13343858185522,-126.11799858496283,-57.21917145225353,-48.33996629254645,-57.92951183333337,-53.42412488962644,-44.55601223700178,-58.801291752823154,-48.65321613300515,-54.06149809058197,-59.23074956784524,-47.337163683681894,-49.36635151201825,-59.380391765138,-55.026001865516434,-42.72572763330158	exponential	0.2	780608,,
780609	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	42.48333855800279,46.53060219710508,44.78416585434225,43.1821991567455,43.16778718194914,46.4881391859321,21.824358779183946,7.905983983883571,2.434566528034499,2.9444387405296295,1.8869817620420866,5.001997871117349,7.0433444477063265,4.923418092454896,1.2280201743938828,2.556258254247013,3.0970560949225625,3.677328837367533,3.2561878684351493,9.073595644390082	exponential	0.2	780609,,
