ID	X	Y	func	noise	original_trajectory,,
516000	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-204.11674413458525,-189.36878004143057,-192.18773371321785,-179.7875152106659,196.72440714920944,302.01035801031173,377.80214901483924,477.28212637954994,486.75066880093345,531.8505378719162,504.1269334671735,546.1934957916131,575.1307860403681,554.774771344767,607.0153873782958,611.3628708776811,563.9877990094981,568.9390223430842,605.2191413852632,633.712084622067	hyperbolic	0.08	516000,,
516001	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-73.25661492246334,83.09797122979936,163.1873442343996,205.68568409172565,238.26959782970135,261.5279353741053,284.6085716195267,294.7465085329734,299.978144730242,327.1540913508032,328.59893327714224,336.98372444469084,332.4802658580577,355.1286041341707,356.4406912155479,343.8685766429779,351.87847324415867,363.44821764765084,365.91040050164486,373.3190560330571	hyperbolic	0.08	516001,,
516002	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-450.10960677193214,-440.8748815061352,-366.39297046741086,-316.1332033538649,-263.36080566779833,-238.72779978862604,-196.52626399008818,-148.4659336632339,-133.78313775721904,-117.933850624044,-85.46599422302472,-62.19819049922705,-46.56527130279369,-41.05409517396532,-25.541914393282184,-11.077436599193788,8.612442018314823,10.858430359333283,16.354765623125786,28.147436821174153	hyperbolic	0.08	516002,,
516003	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	348.3343471392864,336.19097998661385,322.6076663763674,342.800935792544,371.99590474679167,870.0014954171666,947.1960507182905,1004.822665476772,987.5327966575226,1017.891813718214,1053.6986747667395,1037.5654676968766,1035.4288409572987,1027.8832823075168,1048.0792977604538,1075.643152931121,1019.998246784309,1069.2392860237521,1073.1239768697974,1078.551792831587	hyperbolic	0.08	516003,,
516004	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	241.0541947219173,231.10853089036567,252.98787883650618,307.26861541176385,347.30734265546425,396.47877327397657,430.144456896664,455.6732180328014,480.2464058392788,506.98504050447576,528.1562639233355,544.535491238046,555.2197720962337,556.9342378600957,574.3113268443578,583.7258053151354,604.5168321486378,620.9417313198053,627.5039057908565,635.0549245638622	hyperbolic	0.08	516004,,
516005	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-484.84711045262964,-488.5858602156586,-488.7055711666775,-447.0709493926337,-234.1329377673505,-106.661447444077,8.886986823736152,53.29987736535742,82.08838673192207,121.04180344053742,168.49938294488072,170.0327263916509,193.87664420980218,233.62001156378062,232.05533586434126,235.69966961684992,253.89951903620135,237.11257516337707,265.0384297747022,273.69179933374	hyperbolic	0.08	516005,,
516006	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	206.45555994454796,230.3092680579319,243.02484653666616,630.956063515403,784.2984704559528,870.4392068329317,952.4519175624275,950.8010755489815,1006.4811003318497,1022.154386490732,1027.5895254558577,1018.8885961885691,1073.15032663274,1069.8397657080634,1059.1795162971462,1046.8978347070113,1077.1367501173827,1065.9585861940204,1080.4426537555432,1068.3296327350774	hyperbolic	0.08	516006,,
516007	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-97.35274628472465,-114.44394492982056,-97.86384291040538,-114.32451753675889,-95.43824213132496,130.92177788474305,173.8347469026612,192.26191162860528,198.10731181577825,232.69559207053786,213.33528566868347,241.1396600661214,248.75400145573298,239.61745669174823,229.77813202356418,252.4533494750429,257.12236830650556,250.28919262795145,245.52254387692034,242.5448103774098	hyperbolic	0.08	516007,,
516008	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	222.38526420706836,218.41623959714613,243.2643790388726,458.03677847860416,584.2628895661416,647.4039613320898,719.0421256896581,754.2980627855579,740.8590723406312,768.8714801128065,790.449301065288,832.699805167777,834.5641039384955,824.1706533178804,826.5144006804874,853.8026794480332,867.0407059258885,876.5309091324253,855.217773068611,883.2742501088148	hyperbolic	0.08	516008,,
516009	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	580.7314836611291,548.8000645752995,721.8918117083292,878.3501706209288,932.6150600677099,1028.7436256420956,1075.7384420273725,1132.5305399167091,1146.1833029193072,1176.225282906059,1200.6684335763207,1252.6475348490612,1259.8491551951765,1295.221931134316,1307.788675260469,1284.5385730741195,1318.046109507804,1307.336025246018,1314.5912945932664,1325.8701720165243	hyperbolic	0.08	516009,,
516010	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-301.8626294548569,-295.4906768344319,-215.70740070621966,-132.39464721336614,-83.6726254262521,-37.546292651054785,13.071811430254058,74.19654176361377,93.98873433242971,135.97266255004746,142.97239698415234,158.1496889919843,197.37603512113583,216.68833015137375,201.57837496415362,241.31505970542122,232.50778406497847,245.59979379590158,286.2441113778087,264.29651534881776	hyperbolic	0.08	516010,,
516011	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-281.59752102860404,-236.20266893188003,-190.20743128560122,-171.26965956765957,-129.70597519547886,-116.74868306301937,-85.66219746188034,-69.15168290800395,-64.97146973083434,-51.713999599869226,-34.928920779782146,-30.573011531931485,-9.901597908906638,-11.894779300506514,-3.778553934815136,22.351748371437168,16.86126106384404,29.2887194403624,32.86079382511696,36.18554380938269	hyperbolic	0.08	516011,,
516012	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-226.8212502548947,-222.03745783515947,-203.4878851723717,-186.80277199154432,-206.9384535873343,-104.2475467585217,-26.70838949023863,20.50854564114394,89.28190378536311,126.35509498005814,165.088800871735,193.87801441806306,235.20966319497023,296.17873500289227,297.11727678484084,329.5866285432893,350.0756599838404,382.767434570472,374.7690669762284,386.8284443975257	hyperbolic	0.08	516012,,
516013	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-613.4353057554033,-611.6477784260626,-599.7461543556522,-597.7751373597059,-596.8124751446738,-409.7606462309417,-295.6541358471124,-197.2739359183916,-145.19901736810436,-71.38163859829751,-62.132695198402644,-32.587275437313565,23.23892390775643,23.804513347054694,69.2834687985337,66.9763817446186,100.63409284529132,71.60089272607956,101.13298094590505,126.5368525526186	hyperbolic	0.08	516013,,
516014	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-104.17904841842011,-106.10635652857796,-112.02667030778517,-114.53874078841184,-85.33983089384941,-60.41497847934886,-50.878663371153614,-29.383455233614143,-25.833539729170326,-5.942696625461423,-6.802997273500154,4.972167582388991,19.408285612023676,24.976803479249867,32.27721131661083,37.00901708906724,40.918841090370165,44.848544651541445,43.03607201168447,49.92945563219253	hyperbolic	0.08	516014,,
