ID	X	Y	func	noise	original_trajectory
291467	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	12.3178346954,13.5547489469,11.9203935212,12.6857893882,14.7579180351,16.9016564548,21.7328773058,24.9068716743,27.5758429586,30.1492979579,31.2984643223,29.9570683784,26.8399837757,22.7523168717,20.5973129964,16.9774014228,15.7506600996,12.4076205383,12.5765702538,13.4940483121	norm	0.12	264000
288800	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	-8.40193547031,-8.57516549091,-9.39379755818,-8.22897434224,-6.54039324536,-4.3816145493,-0.648560988186,3.93833645373,7.64120572697,9.64007199152,11.1711864506,8.6217186134,6.33229771171,3.96451869119,-0.445492628541,-4.76475319069,-7.19390008456,-7.02770029501,-9.80287797383,-8.33117440917	norm	0.12	264000
378805	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	156.012927099,154.653670004,155.241304052,152.486176459,156.636055634,153.814586213,155.456287372,154.257827068,153.044619766,154.577551193,156.659515613,155.499935529,157.068520472,154.880485437,155.674934573,157.623881722,157.545347752,155.980977833,154.740916843,156.450550526	sin	0.12	352000
377917	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	151.734950347,148.18387152,149.244081342,148.513081785,146.580672471,148.811979946,150.806503262,148.073072439,149.11306373,151.513525957,149.060185793,149.482878587,152.600529317,149.887205659,149.404079129,150.874415149,149.479530931,150.107452941,151.496846513,148.955683272	sin	0.12	352000
68786	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	-41.5505803761,-37.2530815755,-34.3357677,-29.8708095288,-31.6920180494,-23.0892399535,-19.6365508758,-15.369359304,-13.8714873694,-10.1104785216,-7.46934882662,1.06607511387,6.63033733958,5.55191002729,12.8457232178,18.3771253782,23.0590276732,26.2316291825,27.319260648,34.9852939434	linear	0.12	44000
71181	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	70.4896437264,73.6205659253,82.7696211555,84.5169675929,87.2861023669,88.1623880468,92.2808867087,99.6831847049,104.417740016,104.969579815,112.161733399,118.224619683,120.447800992,120.321920991,125.715257388,130.483258469,135.622874004,138.75856691,142.298427365,150.648823589	linear	0.12	44000
332668	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	179.011104785,180.110192764,183.053219414,182.095937201,184.37640499,180.360432527,184.633965529,183.962450333,185.294193077,183.47022463,181.010872297,181.592712199,183.556488821,184.31941173,184.102270895,186.898837682,183.349216641,185.155499835,188.881954478,191.322792545	tan	0.12	308000
334397	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	195.563281389,202.103416549,199.683352437,203.465449299,205.099541431,201.400196553,203.073186588,204.553434133,206.494308223,202.201758776,203.824160068,207.634890793,202.13983934,203.596596713,205.240848605,202.964337843,203.736757716,207.333533965,208.570964037,211.436701402	tan	0.12	308000
157395	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	65.2238874176,113.036106425,134.200436486,150.707951886,164.163738668,167.569579262,173.317243421,178.988043231,186.43660355,186.065242342,187.572180196,195.461641908,189.483134541,198.868274275,199.581434373,194.356569365,195.187843739,197.406192144,198.433274131,202.736519051	hyperbolic	0.12	132000
159326	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	119.579248833,175.788069441,199.181744194,216.370149007,221.523987313,232.25336303,232.016151431,236.819370744,237.860588947,240.082010199,249.788961425,251.330519356,250.744993325,247.183576941,256.012569015,258.918783519,255.480758591,257.52024391,260.090995065,260.848561962	hyperbolic	0.12	132000
201244	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	22.1983328272,18.2709886105,15.8542026692,14.1713053829,10.9805698762,10.5216269747,7.61512990204,7.6678773141,8.59175181811,8.41966215985,7.26260127382,9.90379762383,9.24065915117,12.8318817308,14.3563028698,17.4876442947,18.4371542304,21.6165157104,25.9385994289,30.6840808432	poly	0.12	176000
202094	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	32.8801650083,32.0543679548,27.771119769,26.9413726156,22.3880054826,21.8524443358,20.7403714913,19.8431206886,19.4077127737,20.6323257603,19.8535979532,21.834049456,21.4565702544,22.1942403677,25.7797898746,28.0976932966,30.2612134825,35.1546992227,37.7109684313,40.5199335253	poly	0.12	176000
