ID	X	Y	func	noise	original_trajectory,,
101400	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	4.17001927009388,6.6219066293919635,6.6633659446271345,5.976458355730123,4.644687898453235,12.78250384631528,14.316311183666041,14.30745147495098,17.180637870159064,17.361273255576986,13.517675772007008,16.81103291894064,15.773425751533173,14.878696604643434,14.483034852912533,16.0632415120811,15.182446096685828,16.107240717684235,11.010270611711674,3.874769893176846	growth	0.16	101400,,
101401	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	21.564798193997675,20.092522526920646,19.919973261278734,22.967720081975475,23.016997132717606,31.366599933521577,37.14033420410551,43.560226914919866,44.68398393641763,45.58142698351827,46.6709405743007,45.39809279878328,46.194295623615915,47.65368792979189,48.20102703509059,45.10261771616433,44.227522465252314,45.370049141720656,41.665391120896786,34.39883413049313	growth	0.16	101401,,
101402	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	9.8529694067104,6.770999308358262,11.048050831944844,17.21528265566274,20.86469549805441,24.613966957776476,21.814418328513682,22.545509369041724,25.078442954805737,22.96425360228483,23.91511057622037,21.74594534282013,23.273715253156126,24.658823826593995,22.244764906680267,22.388283623558422,23.83324215194886,17.974359464080116,7.870378442603334,6.877571754872755	growth	0.16	101402,,
101403	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	3.919837285791666,1.72723933410497,1.6913767269528857,0.7372886407210167,4.706419610395587,9.530150741403498,14.066638457462446,22.70336862078022,26.6564734839511,28.072968082583948,32.48939447001384,36.59782839616637,35.59743622276834,36.87745606526676,34.28929106139976,37.07413070179631,37.121019853394394,36.90479595830652,37.098424811497125,29.09741032420814	growth	0.16	101403,,
101404	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	40.04257186218668,36.676647077685466,36.64295303917236,42.73701513586334,55.07669852459534,60.20965327283167,67.1047744184115,71.78420135938211,77.07379779350524,82.55133142534122,80.18302596556589,80.64765709516348,80.87556322874076,81.53671036703648,81.29787235936419,83.273419924839,84.48628604209927,83.14943477416766,81.29478917384684,82.8435838312879	growth	0.16	101404,,
101405	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	17.53833804375659,17.376525147383273,18.460403158871365,25.113485997236864,30.031898692959427,35.12646218059764,37.476533233964176,36.06048907589084,38.05257292199075,37.59486617194483,38.32573429136062,34.94054745462012,38.447201658136336,37.85908515310352,38.64960294659345,38.72644930304355,35.91690573840724,37.469584320192084,35.334671638360135,32.16730420133391	growth	0.16	101405,,
101406	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	6.272966392883464,6.330663750928975,5.980320302843093,11.414445440436234,15.347236958911525,19.40040090480937,25.68300621566889,28.912907940210022,30.222043134723165,30.945597722636023,32.612677919230805,32.47306722164204,31.391116856603315,31.9093275873755,33.09746513606447,24.12172434725521,13.323667967818253,8.073488345606908,9.223571784822218,9.207994876854912	growth	0.16	101406,,
101407	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	7.798693924211392,8.61505294196698,9.836613318611738,9.32741249968247,8.900712791462649,14.577633254267091,18.438545223941077,21.356492496319937,21.785923387307196,23.120569061686645,22.972791692439426,24.632380039707897,23.68995314031381,16.562525931689542,9.691619039502285,8.708075806256991,9.554927404442818,9.676907361004293,10.004981375148315,8.406630707643735	growth	0.16	101407,,
101408	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-35.65711029017421,-40.93423439711113,-38.91012929113653,-38.77993561714806,-35.396370136153685,-34.47302854187211,-33.44757058990157,-29.754764226522802,-24.955680798980467,-20.52827456942665,-11.621191608782993,-6.9406882929155245,-8.534094260630646,-2.814543319715625,0.2856339210870118,-3.2824905867305034,0.13332497249302833,-0.014299952744664779,3.9427271355495392,3.6327898347593788	growth	0.16	101408,,
101409	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-18.618512790251756,-20.295049206513507,-19.33675229446808,-17.410219877501167,-9.902310180699638,-2.840836860932402,1.4098165241473808,0.9854632270418797,3.2993180500096067,6.202200647914044,3.5435744462824736,5.015822588120827,5.643860103191869,2.6693723292842293,-3.271862329630384,-14.2902719805451,-22.113637291982904,-19.57251560365062,-20.419566586188008,-19.196974183469536	growth	0.16	101409,,
101410	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	39.05510342392093,35.402073365010324,35.60359186753711,35.53443186742222,36.09066949785825,39.58676954780012,42.29008982816345,49.25122653771929,59.25070877183691,66.56623072574646,68.33172503635521,71.26527841078314,71.83858136970487,77.93180877635663,74.68649846494948,81.82064140094332,80.73777849497117,77.70233837606744,79.78163023612527,83.61754500137206	growth	0.16	101410,,
101411	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	29.345828315717508,35.33483640106052,30.224465952430464,33.83257287863335,32.13843352295467,38.607091233744114,44.64623178940318,45.37282930319781,54.434813273854076,55.919665443482785,63.15813261147899,62.01008371455915,70.47136539731821,71.27496137259429,71.14125209342018,77.74005455508748,80.33397724657648,81.29918017175422,77.60984231121873,76.1226920474476	growth	0.16	101411,,
101412	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	7.790286681993322,9.310992942760976,7.300127958343738,6.098166249787085,9.593230256034175,7.515181217453,16.09762146873102,25.34739107068529,26.0718996271025,26.65293223528857,28.27947469804109,29.301392498133318,27.108826789926866,29.37960997912428,28.21959701247421,28.17168840886989,27.867679675023304,25.76676276965536,20.35562174408551,16.451331956698485	growth	0.16	101412,,
101413	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-6.0131894618965385,-6.731249909526143,-7.463252614128976,-6.907558443301731,-4.430944620200887,-6.591922078864436,4.762033105799713,7.753406436935517,6.782911557006756,9.903752976297149,6.722182194132275,10.036881108599173,8.023795719577802,10.366355607663326,9.592616940429927,8.1043866261423,9.18211723812899,10.641379295206573,2.3479689935195944,-2.5128270771067553	growth	0.16	101413,,
101414	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-2.053222437807714,-1.7151030699099366,0.9226768414855244,4.886413145216752,8.211267280802613,13.270919083320967,19.599663463463653,21.040910529610763,22.5239474020433,20.766745926529968,23.178657800305025,20.826269196216792,23.31864846784767,23.67410752659766,21.456173881785624,22.433775276580672,20.930543426798945,21.42557691377052,23.58050830567086,14.078473459341426	growth	0.16	101414,,
101415	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-12.328708441352646,-11.982857621553638,-5.493220629498505,-0.9354866324269651,2.862669752770845,3.4964899902981266,3.6368830964283916,4.86149839481328,7.464730258832837,5.055010354469026,6.912099909184297,5.986101158450177,4.980105930068158,6.315051312722595,5.169686497778015,3.8326489231897547,-3.133017708120237,-8.41360763469001,-14.09201194751047,-12.646039216672964	growth	0.16	101415,,
101416	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-1.0338045700921596,-1.1666701149800567,6.608968362178958,11.38674283536193,11.496344933933159,8.722199679599226,-1.7769210164243499,0.19871717337320893,0.9811289738123832,0.04373724146514779,-0.01139464420001457,-0.013291550700321508,1.765333660335501,-1.3173156326165265,-0.25916847386002173,-1.2637664015564951,0.7646141756761029,0.94297710026955,1.4157201415064136,-1.1626592910695486	growth	0.16	101416,,
101417	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	24.822425907219994,26.17695715297458,26.72340837480042,29.375850344754195,35.5525399726253,41.24864329297611,45.62618809695657,52.89914025254652,54.47742393248875,55.34487402731239,61.47302850776495,61.64363765614161,67.52850329477046,63.60446779043194,66.81300199478048,69.03036869136821,71.57265934064637,69.08232069244096,68.48625594975312,71.33716999731931	growth	0.16	101417,,
101418	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	1.7033359088357345,2.608195769178656,3.9744291760764403,8.622463994860226,11.223231146707949,9.861265247439608,10.101999599683573,11.39441844268774,11.779224980325372,4.200889763349322,2.9721187612948,3.0294781932356587,1.55970527483574,2.7643774266488825,0.7231931561846632,3.7873829014471463,0.9208432998219238,0.5766033784136699,1.4888673426039962,3.4306635993057615	growth	0.16	101418,,
101419	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	1.7871551621628763,3.098180484472324,3.3028573551670974,3.699593982782467,11.136327722219939,14.856285119697837,22.120077834947057,22.724430225952563,25.298314900981513,29.303746465689724,31.59664729446354,34.637129772017865,34.908421045631194,36.6266340903439,38.8467778530482,36.77992688403078,39.104441803832835,38.6022694573554,36.70936358311494,40.81780056979395	growth	0.16	101419,,
101420	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-6.915969709636432,-4.274077117263331,-4.005799772309365,-5.916094490685312,-2.9432526974290116,1.2411141308224964,2.93066014480213,5.589408619507627,5.7055740316008805,4.541168560573656,6.250321094372333,4.496593189744624,5.321103723496534,-4.554641603302649,-5.6537012550510894,-4.111959475728458,-5.902140965801338,-7.136061608895121,-5.960784270363263,-5.678993875524774	growth	0.16	101420,,
101421	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	6.6213019157219115,6.324547009764059,6.899082531600266,5.2569074401306795,5.962731594866314,13.879739510821377,16.5967322900252,16.21983111383384,18.554005492349468,16.855220919759887,16.43979485531552,17.697823601195807,16.652325376006473,16.114477259072018,17.47647269311178,16.503688521767355,15.372114657998116,15.530861610341997,7.065879528101302,6.774532336677868	growth	0.16	101421,,
101422	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	19.514466414769572,22.067280553400582,17.72257766128435,18.309181234004377,19.05188090865456,22.02578753084282,26.43919454694389,26.972445600409564,32.46421748181719,40.02606327648835,46.99539555284565,45.925306360402786,54.41697953121356,55.751642525045,56.03197855513552,60.08233112770168,61.050863774311225,66.54280583674463,69.23472448868033,64.30725409047501	growth	0.16	101422,,
101423	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-30.00924474654387,-26.77741892994068,-30.003785578423333,-24.2094213493113,-22.408584955917107,-18.29800400255098,-7.340093698092481,-0.6595449344344502,2.82709171868186,6.3596750970610785,8.575679471839777,9.08634248729841,10.652772916751665,15.620465483680334,12.84240112633874,11.195775625972615,16.67165010124442,14.683728720194516,17.224049358137194,17.269481403698613	growth	0.16	101423,,
101424	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	14.925318614516858,19.960834307958017,20.068663774654258,20.182495693261814,22.144481684131648,34.91943491875146,37.34209795697057,49.42852210713369,50.29058678278994,52.51296259056352,59.67732406986619,62.071411858516086,60.932124184713985,64.09607641238895,58.194009193186155,63.879481886405,59.18083453982128,61.194450420546254,56.36518026669442,46.05773351893049	growth	0.16	101424,,
101425	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	11.678237321122124,12.231067653400949,10.116804902693445,12.204297500856942,10.777261405005323,20.535378493746926,24.93164284157328,31.48983573196546,35.21473654695431,32.929389294708145,36.145165800735775,36.43000312416085,34.30336750885139,33.87719999803395,35.24757199478586,36.50128881703338,27.57740192751723,23.726482270776824,16.54461753436024,13.430557805552917	growth	0.16	101425,,
101426	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	20.117927542775185,23.697407621466994,20.72352862818102,23.70742386080051,30.141511347345116,37.49520166691971,45.02899467855984,47.553310073694746,50.44414955155843,56.0367272778618,54.45211314462353,55.04665462680857,57.76079478925121,58.245478841290804,57.067941104400504,58.72931846924041,56.08844488058929,59.18113837507181,57.75107164141347,58.94516734384285	growth	0.16	101426,,
101427	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	3.3413136271181143,2.962804956040184,8.061138027128838,12.938702019240186,14.934398732247356,16.214242439106343,15.138628624400098,15.850720783406766,9.123758128049907,2.5741812744918113,2.052965398481463,3.0518651475080487,1.2578330791767494,2.446769791883143,1.5720595666577233,-0.358512923556886,3.415357510399719,-0.3909287992096542,3.0655834810884843,1.6159434114476463	growth	0.16	101427,,
101428	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	16.309872859209086,15.627162485273033,14.922994166752908,13.51773225353526,14.600830201556612,20.442963682069934,23.721255350768814,32.62817246904416,42.096003678632464,40.72660688800865,43.14471623846488,44.55226204019942,45.35576519162724,45.18955113666594,44.558969475134,43.92498683165714,46.10290163960467,44.04319149347046,43.16205807218239,40.201271078347546	growth	0.16	101428,,
101429	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-15.38036850977844,-16.669287554803752,-16.72388817435472,-20.051619715838548,-13.888090181404106,-12.455600280048847,-3.5262089659748224,3.119018539505479,5.38351267560742,10.31663050751548,16.266453288387282,16.731746428954462,14.930188497239097,19.36054868026212,14.34160411451299,17.921690523814853,18.908582677475152,19.22544025651337,18.08067979436072,11.643829000404942	growth	0.16	101429,,
101430	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-5.9084375508325655,-7.359408165861627,-0.4434657502153345,2.5593002468746047,13.311820297763754,20.122115480945347,29.18677033646324,32.19963322555546,36.757904674707795,37.758884451077215,44.602494786943694,41.91200303059205,38.85731777480403,41.14219061041714,43.882756980100865,44.523939160601074,46.78331835323609,45.956963805435485,46.0132509007388,41.555945279750176	growth	0.16	101430,,
101431	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-2.9110322036719722,-0.4073742102219289,4.603980319383593,12.925611574369702,19.98071043629408,24.198815779053405,27.20239111632236,26.99686740915112,26.806752520823295,26.66249615657967,28.821675436292793,30.489599521611872,30.89750875104974,24.735781867720636,16.961268905013387,12.86900480488828,8.000349803957114,3.626311100994578,-1.4976665202362152,-0.8111200031942696	growth	0.16	101431,,
101432	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	15.75965975872852,18.463865338964034,24.450308990820382,32.85328705048709,37.70729651091881,37.66068129520154,38.834067113730214,38.833531183562414,36.24171198477113,36.61251078407345,35.71213005579721,36.55500949695046,28.669581625911004,17.076200300785068,16.786872277899462,18.608922198490824,17.493001051175536,17.59260774060837,17.61829353744676,15.161660800094266	growth	0.16	101432,,
101433	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	4.721862849239088,5.531179959830731,4.202179375061387,5.356477765945659,11.56358976284951,19.663019558738686,23.035582949789294,25.473220137026605,25.792760854252467,22.612014714176013,23.224438445278437,23.18200603265378,23.754107071223803,25.655003289505327,15.634279899191732,7.607668449901071,6.0559116172576894,4.151689920678287,2.672895511699221,3.5198542134593973	growth	0.16	101433,,
101434	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	25.7182810397975,25.378863646518813,26.33552270038041,25.816548427763642,27.699866801145955,32.68828223472435,37.17848759588121,43.234164620163995,43.81879034443925,47.85458884468209,47.64303878957382,49.39632982492782,46.89712399178738,48.07992898421739,48.47004115899388,47.397146226098,49.26270508183369,47.30203886537819,51.018481630611944,49.93073170571678	growth	0.16	101434,,
101435	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	12.922633770332336,11.52545267353763,16.29406722493603,17.479379837489272,24.378261579092836,25.453462817259606,31.376765354792965,30.837107587996385,32.40734233089291,33.22880421027093,33.460451446861576,32.30559898795806,32.19437319589365,32.76590209748463,33.459561093752285,31.22383190782956,22.142646242526734,11.512105189616415,14.593166039439328,14.058094160880497	growth	0.16	101435,,
