ID	X	Y	func	noise	original_trajectory,,
546000	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	17.042476915106754,11.898312586714795,5.734726542316583,0.4543207360089774,-5.057419528625889,-13.531517548545839,-19.764776772251086,-22.88992495863011,-30.324820105094375,-35.15157214102399,-43.8582107033853,-48.27988549960817,-53.296629175936374,-61.05118980948771,-64.50002469137267,-70.65613078546433,-79.75679221296848,-85.77510812294447,-89.93798257679848,-94.5218207223291	linear	0.04	546000,,
546001	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	55.947789638608576,56.329670691034636,56.758223775427844,56.87304456205756,56.35225396896971,56.34785753267729,52.3239011142304,48.80126993303187,44.46464158397223,39.9328215508501,37.55050764539375,32.99325196507283,29.16340787167414,24.258735295098184,21.85768695537319,17.594847576097898,12.12985711109058,8.549706753047047,5.320381864200293,1.2999793442872445	linear	0.04	546001,,
546002	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	17.6628088582059,17.803017394609473,18.827776160647332,18.122955580396546,18.779402580074603,17.965354640975104,21.64913119377541,24.09450777485909,27.486254223871665,29.9816107329731,33.36882539376404,35.92635925523457,39.69290519798541,42.5339871475278,45.478054882893176,47.50911238745174,51.36735994539199,53.54102206461252,56.62392996846583,60.62930417963337	linear	0.04	546002,,
546003	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	154.5044335760271,147.70757753488024,136.32198394179113,126.1045837359903,116.51392998361104,103.67402324829209,94.02024560482215,82.746542904748,73.85752260728373,68.13356698839732,55.9275208581075,45.07367932114704,34.71389169091972,27.70258929179755,14.769960113969233,8.072257744031674,-3.414510958308341,-13.712825736989657,-22.998013303916395,-35.049546819638266	linear	0.04	546003,,
546004	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-56.94136153011929,-58.74204442024344,-56.39879996860869,-57.87425691316833,-58.240638243011695,-51.64347150472318,-44.42621031273387,-40.08741810483902,-32.8281581943785,-28.084192509088872,-23.38403165603046,-15.688469167456695,-8.912876123172857,-4.34642448895025,2.499641842102047,9.14419132790883,14.611464800638302,20.345052331468665,25.18018286341792,30.899388654204515	linear	0.04	546004,,
546005	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-75.85426897424486,-75.0341924514708,-75.46095559815898,-75.15133228981678,-75.63759367235383,-75.6505020193279,-77.10697546731123,-79.73689892847324,-81.62825022600808,-83.75452126537408,-85.66430554503341,-86.9479518095463,-89.2515652283711,-91.26025688819678,-93.62392330858259,-95.20430222342462,-97.41623641582228,-99.80930066750908,-101.60591821892095,-103.57369857069068	linear	0.04	546005,,
546006	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-67.38630459717893,-67.83093277748998,-68.17438499074962,-69.72193550325962,-71.4807504875591,-74.38919353229235,-76.39256340610827,-78.24584136844943,-79.5927958314277,-82.23013532211283,-83.60903126674806,-85.63918618691908,-87.79147193058995,-90.1612541621109,-91.29984851574329,-93.502689455547,-95.8235354354684,-98.15829223852498,-99.67303724132043,-101.96238986145092	linear	0.04	546006,,
546007	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	73.5264183834328,73.83852601046395,73.22487893391872,73.31159284544681,73.14639544805587,73.16975368147303,73.17549052685156,74.01880312957216,73.39760434800232,73.25750290462138,73.66548558775496,73.22960120085689,73.6612492132137,73.95194875159906,73.69120760394495,73.31706825877095,74.00238954883702,73.56107763060368,73.92926578608575,73.97136798535988	linear	0.04	546007,,
546008	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	89.01188652294964,97.84611820827985,106.09215834702181,117.59375493503435,125.3055320539318,133.02997450051524,141.55093212500546,153.54998426376156,160.57449330832478,170.66256526484298,178.7308352346247,190.64839995976257,199.7982462679003,204.08985192716077,214.0659415855059,223.74362678307955,236.26488204236446,244.17348759462615,250.8042715658985,259.1309756851115	linear	0.04	546008,,
546009	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	39.71076946597843,39.6231999709075,39.27708055580888,41.543628850408105,43.27501587347658,44.74197020756666,46.713535277086436,48.819205448338295,50.857467570269236,53.28150592474643,54.97322462600944,57.04649998788115,59.24463036957556,60.95871330001308,63.054050863022994,64.79740876822187,66.9357783984802,69.74448461420704,71.55685084852381,73.48333854515757	linear	0.04	546009,,
546010	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-21.946752985510557,-13.539079505026564,-5.664262250525027,5.236415033845141,9.230059098467507,17.12413919282313,25.075108558371937,35.31929341755904,44.92751141357441,48.89452820053724,59.1430073515828,67.21750245547805,77.05132738092824,82.26292003554246,89.9337390249772,99.0671411853392,105.07333654153652,116.78790919453982,121.04207292351494,128.74783395217858	linear	0.04	546010,,
546011	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	120.82041849504407,129.94549732551675,143.05770737709253,147.5445135940173,157.6105951170823,170.60833822780222,176.57931547460663,183.94793104504208,193.22472076695135,202.6201387485761,214.30436423940128,219.87997417974287,233.19498984778022,239.35106820713625,251.51276700478348,260.1867559477911,265.90108386330985,274.6841744660779,284.8783831293293,291.86552723231796	linear	0.04	546011,,
546012	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-140.1893854312975,-148.44837923270816,-158.51184437887528,-169.68146157011046,-178.3021679144801,-187.26325407790875,-198.04902990988785,-205.69695924222802,-213.17964440983621,-222.95720961046774,-233.05632592418297,-239.19859480745706,-248.2371341546131,-256.6320731113024,-265.758092887165,-276.88744711027203,-286.4914578702789,-296.4133072160545,-305.2818472448139,-314.3278905537412	linear	0.04	546012,,
546013	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-63.783615831902786,-63.251377712640284,-63.51038939573364,-63.63298891396563,-64.81992501020488,-67.83799395340351,-69.67766225483467,-71.01117200885437,-73.24626242973451,-74.86969475738645,-77.61272545549708,-79.77211108534908,-81.21063990346163,-82.9948530319025,-85.78190485186849,-87.6409865558398,-88.99408782346876,-91.44121268009907,-93.5882889537723,-94.92886788332542	linear	0.04	546013,,
546014	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	216.74171863149783,209.7169342600004,197.94304559854123,190.13508669952606,175.93085083792664,167.99151979253617,159.73354266396356,145.473482546661,140.64886813454058,126.04397258957854,119.62212998549126,110.8605305738663,99.89119586640874,86.91358912310767,75.65014967011246,68.06824174962054,60.47160603440855,46.75755088328984,40.31970021132045,25.856678923721148	linear	0.04	546014,,
546015	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	203.5532915509533,202.53926725117952,202.78915461650382,193.17691273927545,186.18195255939156,177.40509041999465,164.39267467565986,155.87268633719805,148.09754143695724,136.58723874248165,131.7641504722564,119.60760805905787,113.33121862183415,103.83986810312898,93.63136606361088,84.54653001908862,74.62261509743215,66.59390570441973,58.100455606099615,46.39371751091906	linear	0.04	546015,,
546016	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	1.7196756808584581,3.43020623730213,2.798399625195536,3.221665850256322,-3.176066440378044,-7.371381332136487,-12.967176069646825,-18.003351472610106,-22.634906990746245,-26.06794655081127,-32.25353683455871,-37.244503806964566,-41.66327415548103,-47.705258933740616,-53.32688403663103,-56.89356078961284,-61.97001425692712,-66.56319190885995,-72.14211126224187,-76.45959288129572	linear	0.04	546016,,
546017	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-0.36905044111994556,0.07575991534611148,-0.32632212475834876,-0.9465290613534663,-3.4938899122877665,-6.300954799028773,-9.4243924422147,-11.898147726514477,-16.14036888984767,-17.981883066582284,-21.243250174192802,-24.437788853375228,-27.894161955672423,-30.65831544939255,-33.19493017384438,-37.1661492658349,-40.009612452049886,-43.00821289549654,-45.59118558633417,-49.229945393733765	linear	0.04	546017,,
546018	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	17.509684519400018,21.605409303125413,25.75607864661768,28.833074290287016,31.89556501676256,36.07197730652377,39.99370043868543,44.82900257537456,49.27581084218973,51.60088745084444,57.095139788068536,61.1794460633989,64.30314276874125,68.69972716119955,71.86832028849628,77.2096938648696,79.573769025702,85.80626400162882,89.39495547572176,92.9688874994932	linear	0.04	546018,,
546019	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-3.666125065459326,-4.431065077383025,-4.260245009669461,-5.332211087670544,-3.320303159745194,-11.123416122292966,-21.595451097855225,-27.830769467023515,-37.38316331933377,-46.5089413256759,-53.83426108995418,-62.67024751151799,-67.38504974734425,-75.17288353749386,-86.70023556605801,-92.6789102607913,-101.48684444544543,-110.70483956507485,-117.9601677792826,-126.15856366941638	linear	0.04	546019,,
546020	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-87.34437613125274,-89.5364805204604,-86.3538820346142,-86.46879846048117,-85.26341027771028,-98.56268610967498,-108.15245446501076,-116.80090616217795,-128.21309474880815,-136.57316943116237,-148.33034328066677,-156.06001610531405,-165.495570590265,-175.40340308425752,-184.53775892154513,-196.78496633640805,-207.0713133615603,-215.1565420293927,-225.6111391954014,-236.65289788675085	linear	0.04	546020,,
546021	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-73.67573457753679,-74.04460819839795,-75.2472067533838,-75.82625946303857,-77.03076538289058,-77.81765866935226,-79.65715520018718,-80.29226033523838,-81.21983172645342,-82.48196126590554,-83.28959114710761,-84.43625399191909,-85.26415176187363,-86.79332147211929,-87.35049580929739,-88.34323576550683,-89.48843335423365,-90.39353920400983,-91.0086760883416,-92.1086566824283	linear	0.04	546021,,
546022	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-29.35019130604906,-30.450368452674756,-28.944814232005506,-27.181882524723857,-15.622687688938857,-5.9100080632578695,2.3385103529029543,14.956748063438763,22.066932961827114,34.11843835628953,41.77755592880393,53.62365787628621,64.95990246987184,71.20761542973801,80.46500766842541,92.93839606188892,102.44848480176121,111.50507615150639,119.5476713211337,131.66864444765778	linear	0.04	546022,,
546023	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-1.4301902663205102,-1.2733904796334823,-1.101188480613569,-1.2577079878225685,-1.5264576500313005,0.7391381034167601,2.6285061051915317,4.637311535028015,6.617297288052667,8.38359606185573,10.616863496561871,12.621555312372834,14.939961558102258,16.777660752345966,18.844613631992438,20.761945490504377,22.812139460109243,24.59188552559756,26.323197895055873,28.23412925687836	linear	0.04	546023,,
546024	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-131.87975308601585,-132.71033976389492,-126.07797837764312,-117.68203923208482,-111.6633462950205,-105.3688469972091,-96.35299296725132,-91.48715730958824,-84.49844671497647,-75.96000618302894,-70.10044401291805,-60.86293417805079,-56.11073462153449,-49.39169572269047,-40.16724069185443,-34.642962174073034,-27.525750355468375,-19.60924673805995,-13.800959174575382,-6.404709905142155	linear	0.04	546024,,
546025	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	143.0502357077048,143.35731228284564,141.61882887861964,148.46472553479958,155.96464344337258,162.85895935857457,167.35249069979693,172.666587900767,179.9809308527477,184.79223151593382,190.81672701842905,197.10393087380186,202.33686781010348,209.53786866889158,215.89949285167683,220.33428595923783,227.53632378964232,232.2845177562997,239.7105113626326,246.36403834170784	linear	0.04	546025,,
546026	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-6.914062708416644,-7.6672064874555215,-7.644475722515663,-7.860676383561422,-5.134936173533534,-2.982338363213003,-1.3034256301894747,0.6990894964282397,3.0857273583204208,4.222525855856169,7.099523998801079,8.564847877443302,10.238316663038065,12.915815905052561,15.042759649735823,16.544267345896678,18.40026033343879,20.50035079110775,22.186949525309657,24.28633388916205	linear	0.04	546026,,
546027	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-108.64871310904057,-108.20221686570048,-118.03958185274854,-125.63319896297787,-134.24856857881497,-139.70983920448396,-146.3455255000111,-157.4936758335342,-166.34516736589978,-171.2115711477913,-178.69187142809741,-185.99318640830563,-195.63648557796398,-204.90421387003067,-210.5843696415595,-221.95486136162955,-227.26442124700833,-238.06179280073462,-244.63608015132428,-252.18975487066854	linear	0.04	546027,,
546028	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	34.399330518117964,33.3528607323767,28.696315305691954,22.619258259496107,19.091410493077888,12.965210088935592,8.736368031071692,4.660782662835459,-0.09073205043759458,-7.865644198201878,-10.667124189047968,-15.491104651703239,-22.06564433188595,-26.879592254882155,-31.302745218093733,-35.31184453427328,-41.83048139713114,-45.42542531918592,-50.78091604344121,-57.55526528135289	linear	0.04	546028,,
546029	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-17.692242833767196,-19.6456297077999,-29.515873342224165,-41.33372167174214,-52.35597760517918,-59.00424992297373,-71.04555355576059,-82.73688351912527,-89.67837761585812,-99.74906479841174,-112.0667915659003,-117.35818423600186,-128.25130025886796,-140.28986147162556,-151.70866192916617,-159.89680914236325,-172.0586762957902,-181.18679477156383,-188.03857109114688,-201.69803493189525	linear	0.04	546029,,
546030	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	66.5152072811045,66.18620832441532,65.78647262964218,65.60300315948344,66.48067271856158,66.13494350331962,65.8933228416149,66.14984639124927,66.10461272025306,66.06640990992221,65.603625611916,65.89694674873745,65.95655174547912,65.74261493235367,66.425442821578,65.96805673121293,66.20705449324674,66.25837242629963,66.28820037816065,66.26596451674436	linear	0.04	546030,,
546031	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-32.584296471190285,-33.67322542589921,-35.74927716185309,-37.752130924694434,-40.70084339940987,-42.655260239333515,-43.79854685063083,-46.20669162070665,-48.3240873088294,-49.594845733628155,-52.71590847085282,-54.13275294437292,-56.237332597321654,-58.61136453013289,-60.294493108951606,-61.923650849774205,-63.71634582069597,-66.73430254407386,-68.14100807666921,-70.6562589601919	linear	0.04	546031,,
546032	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-3.4639432573371494,-15.26913950631149,-22.306154927907798,-28.054867357105035,-38.30951175062209,-45.740378255070844,-54.98916858364945,-60.32751051561399,-71.09872723309336,-75.55086140883881,-85.15855680308732,-94.57009048419911,-99.16323310956936,-109.12731332682259,-117.68858871093086,-123.29290355716631,-133.26103678150858,-142.92941104970353,-147.6776408529215,-157.05882613462128	linear	0.04	546032,,
546033	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	-5.148910149717366,-3.632579804902761,-3.9062977420174008,-6.174463022808013,-6.73823489967981,2.1572913984690985,10.790044716602353,17.011344290843624,26.052455438493894,35.016016908907815,40.78546663996734,52.023727657285235,59.335955521239285,65.91925526832524,73.8549026770307,82.0828360599695,89.96811428837111,99.74483113073906,106.70599648551658,114.81124787326091	linear	0.04	546033,,
546034	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	97.47603078453061,97.35436197498795,97.18163154079934,97.35669750744935,97.26644439337097,97.64507573411775,97.28285696906693,97.79347482237417,96.97957086732247,97.48190622743958,96.95743331076552,96.950036196289,97.39484470019515,97.75688020286879,97.15385272856219,97.14727899224988,97.47670674220407,97.24084947095677,97.89480747755198,97.70051872520163	linear	0.04	546034,,
546035	0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0	29.000038330350968,28.551036839804464,28.185586874326866,28.166084611527953,28.706627097324937,27.581778111146832,26.92686559004992,25.202441295171685,24.429645523960474,23.747470191601018,22.067532859910145,21.11680110491885,20.56465805554641,19.28381936878445,18.124539993078777,17.279775336796213,16.65135673601763,15.545268214148196,14.096011796543626,13.090309018146021	linear	0.04	546035,,
